site	layer	kind	component	alive_start	alive_answer-ce	max_ci_answer-ce	alive_integers	max_ci_integers	alive_last-pos-ceiling	max_ci_last-pos-ceiling	effect_run	effect_run_add	effect_run_sub	impairs_frac_run	impairs_frac_run_add	impairs_frac_run_sub	active_frac_run	ablated_dscore_run	ablated_dacc_run	swept_dkl_run	swept_dinteger_kl_run	swept_danswer_ce_run	swept_daccuracy_run	effect_answer-ce	effect_answer-ce_add	effect_answer-ce_sub	impairs_frac_answer-ce	impairs_frac_answer-ce_add	impairs_frac_answer-ce_sub	active_frac_answer-ce	ablated_dscore_answer-ce	ablated_dacc_answer-ce	swept_dkl_answer-ce	swept_dinteger_kl_answer-ce	swept_danswer_ce_answer-ce	swept_daccuracy_answer-ce	effect_integers	effect_integers_add	effect_integers_sub	impairs_frac_integers	impairs_frac_integers_add	impairs_frac_integers_sub	active_frac_integers	ablated_dscore_integers	ablated_dacc_integers	swept_dkl_integers	swept_dinteger_kl_integers	swept_danswer_ce_integers	swept_daccuracy_integers
layers.8.mlp.down_proj	8	mlp.down_proj	84	1	1	1	1	1	1	1	-0.000523086	-0.00104582	-3.549e-07	0.0398	0.0775	0.0021	0.1785			-4.26322e-05	-4.76688e-05	0.000174761	0	-1.76349e-05	-3.4012e-05	-1.25778e-06				0.1802			-0.0025959	-0.00280213	0.000117958	0	-0.000549524	-0.00109831	-7.37303e-07	0.03805	0.0743	0.0018	0.1782			-1.95056e-05	-1.00434e-05	0.000865459	0
layers.8.mlp.down_proj	8	mlp.down_proj	85	1	1	1	1	1	1	1	0.000385334	4.76401e-05	0.000723028	0.1089	0.0387	0.1791	0.1293			-4.35412e-05	-6.61947e-05	-0.000201941	0	9.63647e-05	1.40524e-07	0.000192589				0.075			1.81198e-05	6.50883e-05	0.000130177	0	0.000341691	2.34289e-05	0.000659953	0.1014	0.034	0.1688	0.1168			-1.44541e-05	-5.44563e-05	0.000123501	0
layers.8.mlp.down_proj	8	mlp.down_proj	86	1	1	1	1	1	1	1	4.83078e-06	6.87041e-08	9.59286e-06	0.0131	0.0012	0.025	0.01995			-6.95139e-06	-5.64381e-06	-4.22001e-05	0	1.91409e-06	5.38185e-09	3.8228e-06				0.01655			4.86374e-05	1.90735e-05	-3.35574e-05	0	3.66613e-06	3.44941e-09	7.32881e-06	0.01185	0.0005	0.0232	0.0184			-5.79655e-06	-7.1153e-06	-2.90871e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	99	1	1	1	1	1	1	1	-3.81514e-06	-7.63028e-06	0	0.01235	0.0247	0	0.1508			-2.77534e-05	-3.00966e-05	0.000108957	0	2.3173e-07	4.6346e-07	0				0.1505			-0.000678062	-0.000442743	1.65701e-05	0	-3.84895e-06	-7.6979e-06	0	0.01365	0.0273	0	0.1502			3.80129e-05	6.35758e-05	0.00062561	0
layers.8.mlp.down_proj	8	mlp.down_proj	100	1	1	1	1	1	1	1	5.42635e-05	5.43315e-05	5.41954e-05	0.0485	0.0568	0.0402	0.07025			-3.48091e-05	-4.39398e-05	-0.000149488	0	3.18894e-05	3.88977e-06	5.98891e-05				0.07			-0.000121117	-0.000213623	-7.16448e-05	0.00390625	2.86747e-05	4.29999e-05	1.43494e-05	0.04655	0.0541	0.039	0.07005			-7.45058e-06	-1.41859e-05	0.000277519	0
layers.8.mlp.down_proj	8	mlp.down_proj	119	1	1	0.0351562	1	1	1	1	-1.91424e-06	-3.95667e-06	1.28179e-07	0.02895	0.054	0.0039	0.05645			-1.39177e-05	-1.39102e-05	-5.22137e-05	0	-2.22045e-10	-1.50537e-10	-2.93553e-10				0.00015			0	0	0	0	-2.48417e-06	-4.91907e-06	-4.92742e-08	0.0178	0.0349	0.0007	0.03475			-2.35811e-05	-2.28882e-05	6.96182e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	127	1	1	0.136719	1	0.146484	1	0.146484	-1.98322e-08	0	-3.96644e-08	0.0001	0	0.0002	0.0016			0	0	0	0	3.7738e-09	0	7.5476e-09				0.0013			0	0	0	0	-1.46449e-09	0	-2.92898e-09	0.00085	0	0.0017	0.0015			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	134	1	1	1	1	1	1	1	-2.65896e-06	-8.06861e-06	2.75069e-06	0.0081	0.002	0.0142	0.0181			1.28895e-06	1.10269e-06	-5.126e-05	0	7.46932e-07	-3.24467e-07	1.81833e-06				0.0166			-0.000631332	-0.000459671	2.78354e-05	0	-2.70696e-06	-6.72573e-06	1.31182e-06	0.0079	0.0024	0.0134	0.0178			-3.42727e-06	4.32134e-06	-6.34193e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	138	1	1	1	1	1	1	1	0.000137486	0.000274979	-7.21208e-09	0.1825	0.3639	0.001	0.2057			1.19545e-05	2.11969e-05	4.43459e-05	0	2.67036e-06	5.34021e-06	5.10735e-10				0.1997			0.000352859	0.000211954	2.22325e-05	0	0.000124462	0.000248927	-3.51323e-09	0.1744	0.3481	0.0006	0.1948			7.51093e-05	1.43349e-05	-0.000153065	0
layers.8.mlp.down_proj	8	mlp.down_proj	140	1	1	1	1	1	1	1	4.4674e-06	0	8.93481e-06	0.02975	0	0.0595	0.035			8.41171e-06	1.00173e-05	-3.21865e-05	0	-1.69473e-08	0	-3.38945e-08				0.035			1.90735e-05	-1.78814e-05	0.000109494	0	4.05964e-06	0	8.11928e-06	0.03	0	0.06	0.035			-3.02494e-06	6.34789e-06	0.000222683	0
layers.8.mlp.down_proj	8	mlp.down_proj	143	1	1	1	1	1	1	1	0.000146749	1.44317e-09	0.000293496	0.07045	0.0001	0.1408	0.07165			6.98492e-06	1.4361e-05	-4.98295e-05	0	4.99297e-05	0	9.98593e-05				0.0626			0.000124931	0.000100851	-0.000279188	0.00390625	0.000107955	0	0.00021591	0.0564	0	0.1128	0.057			-4.32134e-06	-1.46627e-05	0.000255108	0
layers.8.mlp.down_proj	8	mlp.down_proj	147	1	0	0	1	0.710938	1	1	-4.02452e-09	-8.43929e-09	3.90261e-10	0.00045	0.0007	0.0002	0.00125			0	0	0	0	0	0	0				0			0	0	0	0	-9.42907e-10	-1.98922e-09	1.0341e-10	0.0005	0.0008	0.0002	0.0006			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	154	1	1	1	1	1	1	1	9.74215e-05	-7.19699e-05	0.000266813	0.4255	0.2403	0.6107	1			7.07768e-05	8.42772e-05	-0.000213385	0.00195312	1.86062e-05	0	3.72124e-05				0.3446			-0.000273705	0.000110626	0.000190675	0	0.000111023	-5.64942e-05	0.00027854	0.4625	0.3035	0.6214	1			5.55217e-05	-8.13305e-05	-0.000818729	-0.0078125
layers.8.mlp.down_proj	8	mlp.down_proj	182	1	1	1	1	1	1	1	-9.12626e-08	0	-1.82525e-07	0.00705	0	0.0141	0.01705			6.54906e-06	5.51715e-06	0.000120401	0	5.43231e-07	0	1.08646e-06				0.0171			6.77109e-05	-6.36578e-05	-7.25985e-05	0.00390625	4.1033e-07	0	8.2066e-07	0.0089	0	0.0178	0.01645			-1.54972e-06	-5.72205e-06	7.77245e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	186	1	1	1	1	1	1	1	-0.000435262	0	-0.000870524	0.0205	0	0.041	0.1936			-3.05623e-05	-3.85083e-05	0.000244617	0	-0.000168424	0	-0.000336848				0.1893			-0.000236034	-0.000593185	0.000458658	0.00390625	-0.000402373	0	-0.000804745	0.02195	0	0.0439	0.1822			-4.52846e-05	-8.55327e-05	0.0021081	0
layers.8.mlp.down_proj	8	mlp.down_proj	187	1	1	1	1	1	1	1	-2.85644e-07	-1.76473e-05	1.7076e-05	0.02605	0.027	0.0251	0.1258			-2.49594e-06	5.99027e-06	0.000280142	0	3.09897e-06	-1.52929e-06	7.72723e-06				0.05045			-0.000424385	-0.000272989	-3.82066e-05	0	1.06624e-06	-1.2565e-05	1.46975e-05	0.01995	0.0187	0.0212	0.1014			3.4079e-05	3.82215e-05	0.00015974	0
layers.8.mlp.down_proj	8	mlp.down_proj	199	1	1	1	1	1	1	1	-0.000174525	0	-0.00034905	0.0007	0	0.0014	0.1394			-1.19954e-05	3.76254e-06	0.000221491	0	-8.58063e-05	0	-0.000171613				0.1385			3.57628e-05	0.000161648	-0.000353694	0	-0.000154701	0	-0.000309402	0.0008	0	0.0016	0.1347			-5.88596e-06	-5.20051e-06	0.000944614	0
layers.8.mlp.down_proj	8	mlp.down_proj	202	1	1	0.679688	1	1	1	1	9.82643e-07	1.94687e-06	1.84129e-08	0.0382	0.0757	0.0007	0.083			-6.75395e-06	-8.54209e-06	0.000230074	0	-2.19836e-08	-4.39983e-08	3.11062e-11				0.02945			-2.95639e-05	-7.86781e-06	1.3113e-06	0	-9.64533e-07	-1.93384e-06	4.77121e-09	0.034	0.0676	0.0004	0.0791			-7.82311e-06	-1.46106e-05	-0.000257969	0
layers.8.mlp.down_proj	8	mlp.down_proj	204	1	1	1	1	1	1	1	1.57232e-07	0	3.14464e-07	0.0031	0	0.0062	0.0033			5.56186e-06	5.23403e-06	0.000148058	0	3.3018e-08	0	6.60359e-08				0.0023			0	0	0	0	8.32441e-08	0	1.66488e-07	0.0023	0	0.0046	0.0023			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	212	1	1	1	1	1	1	1	4.25422e-06	-1.2458e-06	9.75425e-06	0.03485	0.0625	0.0072	0.06975			3.38368e-05	4.59775e-05	0.000338078	0	-5.57391e-07	-1.00549e-06	-1.09288e-07				0.06975			-0.000225544	-0.000126123	-5.47171e-05	0	9.34624e-06	1.25722e-05	6.12032e-06	0.0468	0.0884	0.0052	0.06965			-4.90248e-06	9.98378e-07	0.0001688	0
layers.8.mlp.down_proj	8	mlp.down_proj	215	1	1	1	1	1	1	1	3.66195e-05	0	7.32391e-05	0.0547	0	0.1094	0.07635			1.21519e-05	2.34693e-07	-0.000317335	0	2.47496e-06	0	4.94993e-06				0.07285			-0.000508308	-0.000782728	2.47955e-05	0.00390625	3.17438e-05	0	6.34876e-05	0.04855	0	0.0971	0.0664			2.07946e-05	2.41622e-05	0.000379562	0
layers.8.mlp.down_proj	8	mlp.down_proj	221	1	1	1	1	1	1	1	2.69263e-06	5.39082e-06	-5.5559e-09	0.026	0.052	0	0.05235			7.06315e-06	-6.10575e-06	2.02656e-05	0	2.74379e-07	5.5101e-07	-2.25194e-09				0.0526			8.86917e-05	-6.4373e-06	5.36442e-07	0	2.49435e-06	4.99378e-06	-5.08726e-09	0.02625	0.0525	0	0.0528			-2.09883e-05	-3.86238e-05	-0.00013876	0
layers.8.mlp.down_proj	8	mlp.down_proj	223	1	0	0	1	1	1	1	-8.54759e-08	0	-1.70952e-07	0.0024	0	0.0048	0.005			8.97795e-07	2.13087e-06	-4.79221e-05	0	0	0	0				0			0	0	0	0	-8.58827e-08	0	-1.71765e-07	0.0019	0	0.0038	0.005			1.01328e-06	2.14577e-06	3.8147e-06	0
layers.8.mlp.down_proj	8	mlp.down_proj	225	1	1	1	1	1	1	1	8.79714e-07	0	1.75943e-06	0.1038	0	0.2076	0.2154			-8.67248e-06	-1.95689e-05	-0.000193596	0.00195312	4.58566e-05	0	9.17133e-05				0.21			-0.000198364	-0.000130892	0.000521898	0	1.0683e-06	0	2.13661e-06	0.1002	0	0.2004	0.21			5.96046e-05	4.96209e-05	-0.000114918	0
layers.8.mlp.down_proj	8	mlp.down_proj	226	1	1	1	1	1	1	1	-8.23622e-06	0	-1.64724e-05	0.0449	0	0.0898	0.1103			1.04308e-05	-2.92808e-06	0.0001266	0	-5.48219e-06	0	-1.09644e-05				0.0965			-0.000337124	-0.000385761	0.000110447	0.00390625	-7.35429e-06	0	-1.47086e-05	0.03835	0	0.0767	0.0951			3.55095e-05	5.28917e-05	0.000361919	0
layers.8.mlp.down_proj	8	mlp.down_proj	244	1	1	1	1	1	1	1	8.54299e-06	1.73431e-05	-2.57114e-07	0.0252	0.0481	0.0023	0.04625			-2.30558e-05	-1.58064e-05	0.000247478	0	4.63219e-08	3.79731e-08	5.46707e-08				0.04195			0.00013113	0.00013566	-1.96695e-05	0	5.18242e-06	1.05489e-05	-1.84021e-07	0.02445	0.0468	0.0021	0.046			4.64916e-06	7.06315e-06	-1.43051e-06	0
layers.8.mlp.down_proj	8	mlp.down_proj	248	1	1	1	1	1	1	1	0.000242633	0.000485266	0	0.1522	0.3045	0	0.1799			8.81404e-06	4.448e-06	2.57492e-05	0	2.18435e-05	4.36869e-05	0				0.1777			0.00104761	0.000925303	-1.81794e-05	0	0.000225271	0.000450541	0	0.1484	0.2968	0	0.1776			-1.45063e-05	-3.06517e-05	3.67165e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	250	1	1	1	1	1	1	1	-5.63001e-06	-3.76921e-06	-7.49081e-06	0.0104	0.0053	0.0155	0.03355			5.96792e-06	-5.5097e-06	7.51019e-05	0	-2.49452e-07	0	-4.98904e-07				0.019			-0.000270844	-0.000158072	-3.15905e-06	0	-4.20939e-06	-6.0916e-07	-7.80962e-06	0.0073	0.0004	0.0142	0.02615			5.126e-06	-4.41074e-06	0.000164509	0
layers.8.mlp.down_proj	8	mlp.down_proj	257	1	1	1	1	1	1	1	1.02489e-05	0	2.04979e-05	0.02285	0	0.0457	0.05545			1.37612e-05	3.80352e-06	-0.000277758	0.00195312	-3.64509e-06	0	-7.29018e-06				0.0551			4.05312e-05	-0.00016284	0.000493944	0	9.00092e-06	0	1.80018e-05	0.01955	0	0.0391	0.05015			3.46452e-05	3.54052e-05	0.000519276	0
layers.8.mlp.down_proj	8	mlp.down_proj	261	1	0	0	1	1	1	1	-3.18114e-07	-6.23442e-07	-1.27857e-08	0.0021	0.0039	0.0003	0.00525			5.96046e-07	1.07661e-06	1.57356e-05	0	0	0	0				0			0	0	0	0	-8.28094e-08	-1.65619e-07	0	0.00275	0.0055	0	0.005			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	267	1	1	1	1	1	1	1	3.1902e-06	1.50227e-08	6.36537e-06	0.02695	0.0005	0.0534	0.04385			-1.2517e-06	-4.74975e-06	0.00021863	0	9.52542e-08	0	1.90508e-07				0.034			-0.000188828	-0.000170469	6.77705e-05	0	2.15663e-06	0	4.31325e-06	0.01995	0	0.0399	0.03385			2.67401e-05	2.65762e-05	0.000151157	0
layers.8.mlp.down_proj	8	mlp.down_proj	273	1	1	1	1	1	1	1	0.000123472	0	0.000246945	0.057	0	0.114	0.0659			4.70877e-06	5.04404e-06	1.38283e-05	0	2.19983e-05	0	4.39966e-05				0.0368			-5.48363e-05	-7.9155e-05	1.29938e-05	0	0.000107359	0	0.000214719	0.05505	0	0.1101	0.0644			7.52509e-06	1.72853e-05	0.000210285	0
layers.8.mlp.down_proj	8	mlp.down_proj	276	1	1	1	1	1	1	1	1.43368e-06	0	2.86735e-06	0.05245	0	0.1049	0.0657			-2.09287e-05	-2.91578e-05	-0.00021863	0	8.84943e-08	0	1.76989e-07				0.06635			2.57492e-05	0.000131845	-4.32134e-05	0	1.31885e-06	0	2.6377e-06	0.05285	0	0.1057	0.0656			6.33299e-07	1.02594e-05	0.000294209	0
layers.8.mlp.down_proj	8	mlp.down_proj	278	1	1	1	1	1	1	1	2.56693e-06	0	5.13385e-06	0.005	0	0.01	0.01005			3.10689e-06	3.28198e-06	-4.36306e-05	0	-1.54212e-06	0	-3.08425e-06				0.01			1.33514e-05	1.07288e-05	-0.000109375	0.00390625	3.30492e-06	0	6.60983e-06	0.00505	0	0.0101	0.01005			-3.29316e-06	-2.68221e-06	4.05312e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	280	1	1	1	1	1	1	1	-0.000389331	0	-0.000778661	0.0119	0	0.0238	0.08735			-9.66713e-06	1.37426e-05	0.000460386	0.00195312	0.000298237	0	0.000596474				0.08715			-8.01086e-05	0.000104666	0.000103235	0.00390625	-0.000333135	0	-0.000666269	0.0101	0	0.0202	0.0865			-7.24196e-06	2.70829e-05	0.000752926	0
layers.8.mlp.down_proj	8	mlp.down_proj	297	1	1	1	1	1	1	1	-8.576e-09	0	-1.7152e-08	0.00185	0	0.0037	0.005			5.40167e-07	3.8743e-07	2.64645e-05	0	9.51881e-11	0	1.90376e-10				0.005			0	0	0	0	-8.33185e-09	0	-1.66637e-08	0.0018	0	0.0036	0.005			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	306	1	1	1	1	1	1	1	2.00937e-06	-2.55299e-11	4.01877e-06	0.0175	0	0.035	0.0334			-2.00421e-06	-9.71928e-06	0.000132322	0	-3.8529e-08	-2.26453e-11	-7.70353e-08				0.0316			3.57628e-05	6.00815e-05	7.15256e-07	0	9.65824e-07	-3.31784e-11	1.93168e-06	0.0151	0.0001	0.0301	0.0284			2.07499e-05	6.72787e-06	-0.000119686	0
layers.8.mlp.down_proj	8	mlp.down_proj	359	1	1	1	1	1	1	1	8.22398e-07	7.16682e-14	1.6448e-06	0.00895	0.0002	0.0177	0.01215			-5.53578e-06	-9.14559e-06	-5.50747e-05	0	9.87408e-07	0	1.97482e-06				0.01195			6.96182e-05	0.000125647	-6.10352e-05	0	8.24445e-07	0	1.64889e-06	0.0082	0	0.0164	0.0112			8.61287e-06	5.25266e-06	9.67979e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	363	1	1	1	1	1	1	1	4.22241e-05	8.44404e-05	7.75903e-09	0.07765	0.1552	0.0001	0.1258			1.86339e-05	2.81967e-05	0.00025773	-0.00195312	-2.55424e-06	-5.10847e-06	0				0.07365			-0.000863075	-0.000795841	3.26633e-05	0	1.29502e-05	2.58921e-05	8.26605e-09	0.06725	0.1344	0.0001	0.119			-2.29329e-05	-4.4845e-05	-0.000225067	0
layers.8.mlp.down_proj	8	mlp.down_proj	370	1	1	1	1	1	1	1	-5.73442e-07	-6.18373e-07	-5.28512e-07	0.00335	0.0021	0.0046	0.01025			-2.73064e-06	-4.5523e-06	-5.96046e-06	0	-7.7278e-08	-8.52565e-09	-1.4603e-07				0.0101			6.67572e-06	5.96046e-06	-1.37091e-06	0	-4.51668e-07	-5.29669e-07	-3.73667e-07	0.0035	0.0021	0.0049	0.0101			-1.49012e-08	8.04663e-07	3.29018e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	371	1	0	0	0	0	0	0	5.6262e-10	1.12524e-09	0	0.0003	0.0006	0	0.00035			0	0	0	0	0	0	0				0			0	0	0	0	0	0	0	0	0	0	0			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	374	1	1	1	1	1	1	1	0.000432873	0	0.000865747	0.07455	0	0.1491	0.1082			-2.15136e-05	-3.1095e-05	-0.000216246	0	-1.56346e-06	0	-3.12692e-06				0.0444			0.000254631	0.000190496	-9.82881e-05	0	0.000250252	0	0.000500504	0.05765	0	0.1153	0.08955			-6.70552e-08	-1.70469e-05	-0.000118256	0
layers.8.mlp.down_proj	8	mlp.down_proj	378	1	1	1	1	1	1	1	4.99915e-07	0	9.99829e-07	0.024	0	0.048	0.03515			-1.48378e-05	-2.25864e-05	-0.00018096	0	2.18321e-06	0	4.36641e-06				0.035			-0.00017643	-0.000273705	-0.000207663	0.00390625	5.64304e-07	0	1.12861e-06	0.0238	0	0.0476	0.035			2.34544e-05	3.26559e-05	0.000546932	0
layers.8.mlp.down_proj	8	mlp.down_proj	388	1	1	0.667969	1	1	1	1	-1.93514e-06	-3.87029e-06	0	0.00075	0.0015	0	0.035			1.40816e-06	5.62519e-07	-2.02656e-05	0	7.27845e-09	1.45569e-08	0				0.035			8.58307e-06	-6.91414e-06	-3.63588e-06	0	-1.15367e-06	-2.30735e-06	0	0.00135	0.0027	0	0.035			-2.89232e-05	-2.39983e-05	-9.20296e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	397	1	1	0.0566406	1	1	1	1	3.33161e-06	6.66451e-06	-1.29412e-09	0.0094	0.0187	0.0001	0.01085			-7.77468e-06	-1.02259e-05	-6.74725e-05	0	1.51092e-12	3.02184e-12	0				5e-05			0	0	0	0	1.30084e-06	2.60166e-06	1.57626e-11	0.0072	0.0142	0.0002	0.00905			-3.88175e-06	-5.02914e-06	-1.95503e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	418	1	1	1	1	1	1	1	9.21672e-05	0	0.000184334	0.06215	0	0.1243	0.08255			2.21394e-05	2.00644e-05	-0.000224352	0	7.93932e-05	0	0.000158786				0.07735			3.91006e-05	-6.67572e-05	0.000421226	0	7.90037e-05	0	0.000158007	0.05345	0	0.1069	0.07655			2.97055e-05	4.01884e-05	0.000486851	0
layers.8.mlp.down_proj	8	mlp.down_proj	467	1	1	0.015625	1	1	1	1	-2.23176e-10	0	-4.46352e-10	0.00065	0	0.0013	0.00215			3.59118e-06	4.66406e-06	0.000151157	0	-2.18861e-12	0	-4.37722e-12				5e-05			0	0	0	0	-4.91103e-09	0	-9.82207e-09	0.00035	0	0.0007	0.00205			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	507	1	0	0	0	0	0	0	-1.05925e-08	-2.11849e-08	0	0.00365	0.0073	0	0.0054			-2.04891e-07	-5.40167e-07	-7.15256e-07	0	0	0	0				0			0	0	0	0	0	0	0	0	0	0	0			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	556	1	0	0	0	0	0	0	8.6293e-12	0	1.72586e-11	0.0001	0	0.0002	0.0001			0	0	0	0	0	0	0				0			0	0	0	0	0	0	0	0	0	0	0			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	580	1	1	1	1	1	1	1	0.0012348	4.40967e-09	0.0024696	0.1804	0.0006	0.3601	0.2157			-4.57913e-05	-9.02489e-05	-0.000730753	0	0.000130327	0	0.000260655				0.1052			0.0017767	0.00137496	-2.56896e-05	0.00390625	0.000866819	2.52062e-10	0.00173364	0.1572	0.0003	0.314	0.1917			-2.21208e-05	-5.56856e-05	-0.000216007	-0.00390625
layers.8.mlp.down_proj	8	mlp.down_proj	581	1	1	1	1	1	1	1	6.29899e-06	0	1.2598e-05	0.0599	0	0.1198	0.085			4.94719e-06	5.97164e-06	-6.17504e-05	0	1.32531e-06	0	2.65063e-06				0.085			-0.000348568	-0.000160933	-3.51667e-06	0	5.46788e-06	0	1.09358e-05	0.05785	0	0.1157	0.085			-6.18398e-06	-6.73532e-06	-0.000229359	0
layers.8.mlp.down_proj	8	mlp.down_proj	588	1	0	0	0	0	0	0	-2.74176e-07	-5.48171e-07	-1.81398e-10	0.00285	0.0057	0	0.008			-7.67037e-06	-9.86829e-06	-2.55108e-05	0	0	0	0				0			0	0	0	0	0	0	0	0	0	0	0			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	605	1	0	0	0	0	0	0	3.2559e-12	6.5229e-12	-1.10958e-14	0.00015	0.0003	0	0.0001			0	0	0	0	0	0	0				0			0	0	0	0	0	0	0	0	0	0	0			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	612	1	1	0.742188	1	0.742188	1	0.742188	4.24421e-06	1.04062e-06	7.44779e-06	0.00815	0.0069	0.0094	0.01			2.20537e-06	3.61726e-06	-2.40803e-05	0	4.37482e-06	-1.25035e-07	8.87468e-06				0.00765			3.8147e-06	8.34465e-06	-0.000115812	0.00390625	3.2473e-06	5.27823e-07	5.96677e-06	0.0081	0.007	0.0092	0.01			-1.09971e-05	-1.31875e-05	0.000123024	0
layers.8.mlp.down_proj	8	mlp.down_proj	617	1	1	1	1	1	1	1	5.61168e-05	0	0.000112234	0.048	0	0.096	0.1353			2.18898e-05	9.47714e-06	3.43323e-05	0.00195312	5.37407e-05	0	0.000107481				0.1324			-0.000912666	-0.00104499	-2.52128e-05	0	6.39116e-05	0	0.000127823	0.0488	0	0.0976	0.1319			-5.21541e-08	1.37389e-05	0.000524044	-0.00390625
layers.8.mlp.down_proj	8	mlp.down_proj	627	1	1	1	1	1	1	1	-2.45697e-06	-4.91257e-06	-1.36099e-09	0.0126	0.025	0.0002	0.04075			-2.42889e-06	-1.31503e-06	-6.36578e-05	0	4.95428e-07	9.90855e-07	0				0.02785			0.000157833	0.000161409	-2.44379e-06	0	-2.08146e-07	-4.05859e-07	-1.04323e-08	0.0108	0.0216	0	0.0345			-3.00184e-05	-5.23031e-05	-0.000227451	0
layers.8.mlp.down_proj	8	mlp.down_proj	648	1	1	1	1	1	1	1	-2.40276e-06	-5.26971e-06	4.64182e-07	0.0049	0.0004	0.0094	0.02			-1.27628e-05	-6.96257e-06	9.89437e-05	0	2.6356e-08	4.94673e-08	3.24479e-09				0.02			0.000274181	0.000234604	4.44055e-05	0	-2.08376e-06	-4.63297e-06	4.65449e-07	0.00535	0.0013	0.0094	0.02			5.55813e-06	5.126e-06	-4.52995e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	655	1	0	0	1	1	1	1	-1.50126e-07	5.02449e-11	-3.00302e-07	0.0029	0.0001	0.0057	0.0048			-6.00889e-06	-1.16751e-05	-4.22001e-05	0	0	0	0				0			0	0	0	0	-3.39931e-08	0	-6.79861e-08	0.0017	0	0.0034	0.00255			-8.32975e-06	-4.40329e-06	4.19617e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	680	1	1	1	1	1	1	1	-2.34519e-05	0	-4.69039e-05	0.06975	0	0.1395	0.19			-3.1095e-05	-5.42291e-05	-0.000179529	0	-2.9925e-06	0	-5.985e-06				0.1802			0.000219345	0.000149488	-0.000364363	0	-2.06168e-05	0	-4.12336e-05	0.06605	0	0.1321	0.18			0.000126965	0.000140719	0.000921726	-0.00390625
layers.8.mlp.down_proj	8	mlp.down_proj	708	1	1	1	1	1	1	1	-5.71511e-09	0	-1.14302e-08	0.00295	0	0.0059	0.005			-8.41916e-06	-4.14252e-06	1.21593e-05	0	-9.89932e-10	0	-1.97986e-09				0.005			0.000261307	0.000158072	-5.96046e-08	0	-4.60163e-09	0	-9.20327e-09	0.0035	0	0.007	0.005			-2.6077e-07	-1.14739e-06	-1.90735e-06	0
layers.8.mlp.down_proj	8	mlp.down_proj	741	1	1	1	1	1	1	1	-1.0937e-05	-2.1874e-05	0	0.02615	0.0523	0	0.05			-1.41934e-05	-1.46329e-05	4.12464e-05	0	-3.68562e-06	-7.37125e-06	0				0.045			0.000332832	0.00029397	-1.37687e-05	0	-7.53696e-06	-1.50739e-05	0	0.03105	0.0621	0	0.05			2.16365e-05	8.53837e-06	3.76701e-05	0
layers.8.mlp.down_proj	8	mlp.down_proj	760	1	1	0.933594	1	1	1	1	9.64891e-08	1.92978e-07	0	0.00535	0.0107	0	0.01			-1.70134e-05	-1.51619e-05	1.35899e-05	0	1.15004e-07	2.30009e-07	0				0.01			-0.000257492	-0.000163555	2.98023e-07	0	4.97705e-08	9.95411e-08	0	0.0056	0.0112	0	0.01			-8.19564e-07	-9.90927e-07	-5.72205e-06	0
layers.8.mlp.down_proj	8	mlp.down_proj	840	1	0	0	0	0	0	0.00195312	1.24186e-11	0	2.48372e-11	0.00015	0	0.0003	0			0	0	0	0	0	0	0				0			0	0	0	0	0	0	0	0	0	0	0			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	844	1	0	0	0	0	0	0	-2.0743e-07	-2.96951e-06	2.55465e-06	0.00565	0.0025	0.0088	0.01			1.49012e-06	3.93018e-06	0.000101328	0	0	0	0				0			0	0	0	0	0	0	0	0	0	0	0			0	0	0	0
layers.8.mlp.down_proj	8	mlp.down_proj	855	1	1	1	1	1	1	1	2.94842e-06	0	5.89685e-06	0.005	0	0.01	0.01			-9.08971e-07	-1.6503e-06	0.000103712	0	-1.25369e-06	0	-2.50738e-06				0.01			1.23978e-05	1.16825e-05	-0.000121415	0.00390625	3.65514e-06	0	7.31029e-06	0.005	0	0.01	0.01			-7.45058e-08	-8.49366e-07	8.10623e-06	0
